{'text': "there are rules of conversation if i'm", 'start': 0.16, 'duration': 5.04}
{'text': "we are your friends we're doing you a", 'start': 1417.039, 'duration': 3.76}
{'text': "favor and we didn't want", 'start': 1418.96, 'duration': 3.92}
{'text': 'to come up to you at your desk and ask', 'start': 1420.799, 'duration': 4.0}
{'text': 'those kinds of questions or do anything', 'start': 1422.88, 'duration': 3.44}
{'text': 'you know how up there people can see', 'start': 1424.799, 'duration': 2.641}
{'text': "what's going on if you go into an", 'start': 1426.32, 'duration': 1.839}
{'text': 'interview room', 'start': 1427.44, 'duration': 2.32}
{'text': 'this is a senior detective and she looks', 'start': 1428.159, 'duration': 2.961}
{'text': "like she's standing in front of a moving", 'start': 1429.76, 'duration': 3.76}
{'text': 'train like look at how afraid she is', 'start': 1431.12, 'duration': 6.08}
{'text': 'what is happening i mean so we wanted to', 'start': 1433.52, 'duration': 4.72}
{'text': "afford you that's okay", 'start': 1437.2, 'duration': 2.8}
{'text': 'some privacy some confidentiality to', 'start': 1438.24, 'duration': 2.799}
{'text': 'talk about this because we thought it', 'start': 1440.0, 'duration': 1.919}
{'text': 'might be you know', 'start': 1441.039, 'duration': 2.0}
{'text': "something you know you're married to", 'start': 1441.919, 'duration': 3.201}
{'text': 'someone else obviously and so forth and', 'start': 1443.039, 'duration': 3.601}
{'text': 'that you may not want to you know talk', 'start': 1445.12, 'duration': 2.88}
{'text': 'about these things in that setting where', 'start': 1446.64, 'duration': 1.76}
{'text': 'someone', 'start': 1448.0, 'duration': 1.52}
{'text': "you know we don't want the rumor mill or", 'start': 1448.4, 'duration': 2.48}
{'text': 'gossip or anything that kind of stuff', 'start': 1449.52, 'duration': 2.159}
{'text': "that's fine i mean", 'start': 1450.88, 'duration': 3.12}
{'text': 'so we we did this just as as a means to', 'start': 1451.679, 'duration': 3.521}
{'text': 'try and speak to you in', 'start': 1454.0, 'duration': 2.96}
{'text': 'a confidential place where you you know', 'start': 1455.2, 'duration': 3.28}
{'text': "where where your business isn't out", 'start': 1456.96, 'duration': 3.12}
{'text': 'there for other people in', 'start': 1458.48, 'duration': 4.16}
{'text': 'your division whether it be shock or the', 'start': 1460.08, 'duration': 4.719}
{'text': 'total reluctance to accept the situation', 'start': 1462.64, 'duration': 2.72}
{'text': 'at hand', 'start': 1464.799, 'duration': 2.801}
{'text': 'stephanie warily accepts the reassuring', 'start': 1465.36, 'duration': 4.4}
{'text': 'response without further inquiry into', 'start': 1467.6, 'duration': 3.36}
{'text': 'her initial challenge', 'start': 1469.76, 'duration': 3.279}
{'text': 'she instead falls back into her agenda', 'start': 1470.96, 'duration': 4.16}
{'text': 'of having a foggy memory with regard to', 'start': 1473.039, 'duration': 3.601}
{'text': 'the incriminating contents', 'start': 1475.12, 'duration': 3.039}
{'text': "you know god that's been a million years", 'start': 1476.64, 'duration': 3.68}
{'text': 'ago i mean you know', 'start': 1478.159, 'duration': 5.441}
{'text': 'um what year is it now', 'start': 1480.32, 'duration': 6.88}
{'text': '2009 i mean i graduated in 82 82', 'start': 1483.6, 'duration': 7.84}
{'text': 'yeah um you know we dated', 'start': 1487.2, 'duration': 6.56}
{'text': "um i dated other guys i'll never forget", 'start': 1491.44, 'duration': 4.4}
{'text': 'when i graduated high school', 'start': 1493.76, 'duration': 4.72}
{'text': 'because i graduated in 2007. you know', 'start': 1495.84, 'duration': 4.16}
{'text': 'what that means that means that', 'start': 1498.48, 'duration': 4.319}
{'text': 'all of our graduation [\xa0__\xa0] was [\xa0__\xa0]', 'start': 1500.0, 'duration': 4.24}
{'text': 'double-oh-seven themed', 'start': 1502.799, 'duration': 5.041}
{'text': 'god it was so garbage oh', 'start': 1504.24, 'duration': 7.12}
{'text': "i'm sure he dated other girls um", 'start': 1507.84, 'duration': 5.839}
{'text': 'well let me ask you roughly how long', 'start': 1511.36, 'duration': 4.08}
{'text': 'would you would you say you guys did', 'start': 1513.679, 'duration': 5.041}
{'text': 'oh geez um', 'start': 1515.44, 'duration': 6.32}
{'text': "i couldn't even say i mean notice how", 'start': 1518.72, 'duration': 5.199}
{'text': 'she now goes on to over explain things', 'start': 1521.76, 'duration': 3.919}
{'text': "that don't require an explanation", 'start': 1523.919, 'duration': 3.601}
{'text': "and weren't even inquired about it's a", 'start': 1525.679, 'duration': 4.161}
{'text': 'clear-cut indication of hyper-arousal', 'start': 1527.52, 'duration': 4.08}
{'text': 'and a derivative of tmt', 'start': 1529.84, 'duration': 4.0}
{'text': 'also known as terror management theory', 'start': 1531.6, 'duration': 3.76}
{'text': 'the suspect will go off on', 'start': 1533.84, 'duration': 3.76}
{'text': 'unrelated tangents as means for gaining', 'start': 1535.36, 'duration': 3.439}
{'text': 'momentary relief', 'start': 1537.6, 'duration': 3.439}
{'text': 'going into detail about trivial things', 'start': 1538.799, 'duration': 4.0}
{'text': 'affords her a brief escape from the', 'start': 1541.039, 'duration': 3.921}
{'text': 'terrifying reality eventuating before', 'start': 1542.799, 'duration': 2.48}
{'text': 'her', 'start': 1544.96, 'duration': 2.0}
{'text': 'this is a very common occurrence in', 'start': 1545.279, 'duration': 3.441}
{'text': 'interrogations where the suspect is', 'start': 1546.96, 'duration': 4.4}
{'text': 'facing serious charges and psychiatrists', 'start': 1548.72, 'duration': 4.4}
{'text': 'believe it to be a subconscious coping', 'start': 1551.36, 'duration': 2.4}
{'text': 'mechanism', 'start': 1553.12, 'duration': 4.32}
{'text': 'i started school there in 78.', 'start': 1553.76, 'duration': 6.159}
{'text': "if you want a more realistic i don't", 'start': 1557.44, 'duration': 3.44}
{'text': "know if anybody's done this but if", 'start': 1559.919, 'duration': 1.921}
{'text': "you've ever lied", 'start': 1560.88, 'duration': 3.6}
{'text': "like you've ever lied to your parents", 'start': 1561.84, 'duration': 4.16}
{'text': 'about like where were you last night or', 'start': 1564.48, 'duration': 2.559}
{'text': "did you go out when you weren't supposed", 'start': 1566.0, 'duration': 1.76}
{'text': 'to whatever', 'start': 1567.039, 'duration': 1.681}
{'text': "and you're like and they're like what", 'start': 1567.76, 'duration': 1.919}
{'text': "did you do yesterday and you're like", 'start': 1568.72, 'duration': 2.319}
{'text': 'well', 'start': 1569.679, 'duration': 3.681}
{'text': 'um after school um i was hanging out', 'start': 1571.039, 'duration': 3.921}
{'text': "with fred for a while we're working on a", 'start': 1573.36, 'duration': 3.199}
{'text': 'biology science project', 'start': 1574.96, 'duration': 3.44}
{'text': 'um we have to do like the entire inner', 'start': 1576.559, 'duration': 3.281}
{'text': 'workings of the cells and label', 'start': 1578.4, 'duration': 2.8}
{'text': 'all of the different organelles and', 'start': 1579.84, 'duration': 2.959}
{'text': 'everything and his mom usually brings us', 'start': 1581.2, 'duration': 2.88}
{'text': 'you know like stuff', 'start': 1582.799, 'duration': 2.88}
{'text': 'um to drink while we work on our project', 'start': 1584.08, 'duration': 2.88}
{'text': "and we've been working on it for like", 'start': 1585.679, 'duration': 1.761}
{'text': 'two weeks', 'start': 1586.96, 'duration': 1.839}
{'text': 'like you just start you try to explain', 'start': 1587.44, 'duration': 3.119}
{'text': "like every [\xa0__\xa0] thing it's", 'start': 1588.799, 'duration': 3.681}
{'text': "it's funny i wonder if this is related", 'start': 1590.559, 'duration': 3.041}
{'text': 'at all to um', 'start': 1592.48, 'duration': 2.64}
{'text': "when you're taking a test and you have", 'start': 1593.6, 'duration': 3.6}
{'text': "an essay question and you don't know the", 'start': 1595.12, 'duration': 2.559}
{'text': 'answer', 'start': 1597.2, 'duration': 3.28}
{'text': 'and you just start [\xa0__\xa0] writing and', 'start': 1597.679, 'duration': 3.921}
{'text': "you've written like", 'start': 1600.48, 'duration': 2.96}
{'text': 'a [\xa0__\xa0] three paragraph answer and', 'start': 1601.6, 'duration': 3.84}
{'text': "you've like incorporated as much of", 'start': 1603.44, 'duration': 4.239}
{'text': "the rest of the test as possible it's", 'start': 1605.44, 'duration': 4.239}
{'text': 'your answer for the essay question', 'start': 1607.679, 'duration': 3.201}
{'text': "and you don't know what the [\xa0__\xa0] the", 'start': 1609.679, 'duration': 3.841}
{'text': 'actual answer is oh my god dude i feel', 'start': 1610.88, 'duration': 3.44}
{'text': 'like teachers', 'start': 1613.52, 'duration': 1.92}
{'text': 'i feel like teachers would always give', 'start': 1614.32, 'duration': 3.599}
{'text': 'you credit for that oh my god', 'start': 1615.44, 'duration': 3.92}
{'text': 'i was either a really good bullshitter i', 'start': 1617.919, 'duration': 3.041}
{'text': 'had a lot of easy teachers because god', 'start': 1619.36, 'duration': 2.4}
{'text': 'damn dude', 'start': 1620.96, 'duration': 2.56}
{'text': 'when those essay questions came up at', 'start': 1621.76, 'duration': 3.68}
{'text': 'the end of the test it was time to go', 'start': 1623.52, 'duration': 2.48}
{'text': 'back', 'start': 1625.44, 'duration': 2.479}
{'text': 'and use your house your light deductive', 'start': 1626.0, 'duration': 3.76}
{'text': 'logic to try to figure out how the [\xa0__\xa0]', 'start': 1627.919, 'duration': 3.12}
{'text': 'you can answer the question', 'start': 1629.76, 'duration': 3.039}
{'text': 'incorporating all the multiple choice', 'start': 1631.039, 'duration': 3.921}
{'text': 'questions into it anything possible', 'start': 1632.799, 'duration': 3.36}
{'text': 'and then and then anytime a teacher', 'start': 1634.96, 'duration': 3.12}
{'text': 'would be like oh like why did you go off', 'start': 1636.159, 'duration': 3.12}
{'text': 'explaining you know like', 'start': 1638.08, 'duration': 3.52}
{'text': 'the way the mayflower was built when the', 'start': 1639.279, 'duration': 3.841}
{'text': 'question had to do with like you know', 'start': 1641.6, 'duration': 3.28}
{'text': 'who was funding the first execution', 'start': 1643.12, 'duration': 2.96}
{'text': 'into america like oh well i thought', 'start': 1644.88, 'duration': 2.56}
{'text': "that's what the question was asking and", 'start': 1646.08, 'duration': 2.64}
{'text': 'that she was like', 'start': 1647.44, 'duration': 3.359}
{'text': 'i can only give you 75 credit for this', 'start': 1648.72, 'duration': 3.76}
{'text': "answer and you're like", 'start': 1650.799, 'duration': 3.281}
{'text': 'well thank you because i knew zero', 'start': 1652.48, 'duration': 3.36}
{'text': 'percent of the answer so i really', 'start': 1654.08, 'duration': 3.199}
{'text': 'appreciate that teach', 'start': 1655.84, 'duration': 4.0}
{'text': 'oh man', 'start': 1657.279, 'duration': 2.561}
{'text': 'okay sorry back to this i started ucla', 'start': 1660.72, 'duration': 4.64}
{'text': 'set 1978', 'start': 1663.6, 'duration': 5.28}
{'text': "i graduated in 82 um i don't", 'start': 1665.36, 'duration': 5.6}
{'text': 'even remember what year he graduated if', 'start': 1668.88, 'duration': 4.399}
{'text': 'it was a year or two before me', 'start': 1670.96, 'duration': 4.079}
{'text': 'okay i think he was a little bit older', 'start': 1673.279, 'duration': 3.841}
{'text': "than i was i mean you know i can't", 'start': 1675.039, 'duration': 3.201}
{'text': 'remember if he was born', 'start': 1677.12, 'duration': 4.24}
{'text': "let's say i'm born in 60 1960 i don't", 'start': 1678.24, 'duration': 5.28}
{'text': 'know if he was born in 58 or 59 i mean', 'start': 1681.36, 'duration': 3.199}
{'text': 'not you know', 'start': 1683.52, 'duration': 2.32}
{'text': 'i mean i knew his parents i knew his', 'start': 1684.559, 'duration': 3.681}
{'text': 'sister his brother went to northridge', 'start': 1685.84, 'duration': 4.079}
{'text': 'what is every piece of information that', 'start': 1688.24, 'duration': 3.039}
{'text': 'i could give you right now because i am', 'start': 1689.919, 'duration': 3.041}
{'text': 'panicking so [\xa0__\xa0] hard in this', 'start': 1691.279, 'duration': 3.601}
{'text': 'conversation', 'start': 1692.96, 'duration': 4.88}
{'text': 'jesus', 'start': 1694.88, 'duration': 2.96}
{'text': 'um um you know sister', 'start': 1698.0, 'duration': 5.84}
{'text': 'spent the night at my house before', 'start': 1701.84, 'duration': 3.76}
{'text': 'obviously i spent the night at his house', 'start': 1703.84, 'duration': 3.04}
{'text': 'before he probably spent the night at my', 'start': 1705.6, 'duration': 2.319}
{'text': 'house before', 'start': 1706.88, 'duration': 2.159}
{'text': "it doesn't really prove that you don't", 'start': 1707.919, 'duration': 2.561}
{'text': 'know the answer it only indicates you', 'start': 1709.039, 'duration': 2.481}
{'text': 'have high anxiety', 'start': 1710.48, 'duration': 4.079}
{'text': 'um i disagree i think that a lot of the', 'start': 1711.52, 'duration': 4.24}
{'text': "times when you're trying to evaluate if", 'start': 1714.559, 'duration': 2.641}
{'text': "somebody doesn't know something or is", 'start': 1715.76, 'duration': 1.919}
{'text': 'being', 'start': 1717.2, 'duration': 2.56}
{'text': 'not truthful usually what everybody', 'start': 1717.679, 'duration': 3.36}
{'text': 'looks at the most immediate thing you', 'start': 1719.76, 'duration': 2.32}
{'text': 'look at is well what do they say what do', 'start': 1721.039, 'duration': 2.161}
{'text': 'they say what do they lie about what do', 'start': 1722.08, 'duration': 3.04}
{'text': 'they lie about', 'start': 1723.2, 'duration': 4.16}
{'text': 'oftentimes if you take like one step', 'start': 1725.12, 'duration': 4.159}
{'text': 'back and you instead try to think of', 'start': 1727.36, 'duration': 3.439}
{'text': "what didn't they say", 'start': 1729.279, 'duration': 4.161}
{'text': 'or if a scenario had been different what', 'start': 1730.799, 'duration': 4.0}
{'text': 'would they have said', 'start': 1733.44, 'duration': 3.52}
{'text': 'that can give you really good insight', 'start': 1734.799, 'duration': 5.201}
{'text': "into what is the other person's position", 'start': 1736.96, 'duration': 4.4}
{'text': 'i can give you a really good political', 'start': 1740.0, 'duration': 3.6}
{'text': 'example of this if somebody comes up and', 'start': 1741.36, 'duration': 2.88}
{'text': 'they say', 'start': 1743.6, 'duration': 3.52}
{'text': 'i know for a fact that xyz conspiracy', 'start': 1744.24, 'duration': 3.919}
{'text': 'theory is true', 'start': 1747.12, 'duration': 2.24}
{'text': "and i'm going to debate you on it you're", 'start': 1748.159, 'duration': 3.601}
{'text': 'like okay and they open the debate', 'start': 1749.36, 'duration': 3.919}
{'text': 'and their piece of evidence is', 'start': 1751.76, 'duration': 3.12}
{'text': 'incredibly shoddy', 'start': 1753.279, 'duration': 3.441}
{'text': 'you know that their thing is [\xa0__\xa0]', 'start': 1754.88, 'duration': 3.679}
{'text': 'because if that real good evidence', 'start': 1756.72, 'duration': 2.4}
{'text': 'existed', 'start': 1758.559, 'duration': 2.0}
{'text': "they'd be bringing it up if they", 'start': 1759.12, 'duration': 3.2}
{'text': 'actually had like some huge', 'start': 1760.559, 'duration': 3.521}
{'text': 'like damning fact you would be hearing', 'start': 1762.32, 'duration': 3.28}
{'text': 'about it a million times', 'start': 1764.08, 'duration': 3.36}
{'text': 'this is how this little like mental', 'start': 1765.6, 'duration': 3.04}
{'text': 'thing is usually how i evaluate', 'start': 1767.44, 'duration': 3.04}
{'text': 'sometimes how well i did in a debate', 'start': 1768.64, 'duration': 3.44}
{'text': 'um when i go into forms afterwards and', 'start': 1770.48, 'duration': 2.64}
{'text': "there's just a bunch of people calling", 'start': 1772.08, 'duration': 1.599}
{'text': 'me if', 'start': 1773.12, 'duration': 2.559}
{'text': 'the efsler or whatever other [\xa0__\xa0] or', 'start': 1773.679, 'duration': 3.6}
{'text': 'whatever i know that i did well', 'start': 1775.679, 'duration': 3.441}
{'text': 'the reason why is because if i would', 'start': 1777.279, 'duration': 3.041}
{'text': 'have done poorly', 'start': 1779.12, 'duration': 2.24}
{'text': 'everybody would be bringing that up', 'start': 1780.32, 'duration': 3.04}
{'text': 'instead so after my richard wolff debate', 'start': 1781.36, 'duration': 3.52}
{'text': 'if i would have been factually incorrect', 'start': 1783.36, 'duration': 2.48}
{'text': 'about a ton of things', 'start': 1784.88, 'duration': 2.64}
{'text': 'or anything people would have been', 'start': 1785.84, 'duration': 3.6}
{'text': 'slamming me for it destiny thinks of', 'start': 1787.52, 'duration': 3.2}
{'text': "this or doesn't he doesn't know about", 'start': 1789.44, 'duration': 2.88}
{'text': "that about but that's not what people", 'start': 1790.72, 'duration': 2.0}
{'text': 'said', 'start': 1792.32, 'duration': 2.32}
{'text': 'instead it was this was irresponsible', 'start': 1792.72, 'duration': 3.36}
{'text': "destiny's just a dumb [\xa0__\xa0]", 'start': 1794.64, 'duration': 2.72}
{'text': "he shouldn't have had this debate with", 'start': 1796.08, 'duration': 2.719}
{'text': "wolf that wasn't worth them but because", 'start': 1797.36, 'duration': 2.64}
{'text': "people go to that it's time's like oh", 'start': 1798.799, 'duration': 2.48}
{'text': 'okay well if it would have been a little', 'start': 1800.0, 'duration': 2.559}
{'text': 'different i think you would have said', 'start': 1801.279, 'duration': 1.76}
{'text': 'this', 'start': 1802.559, 'duration': 1.521}
{'text': 'if it actually would have been how', 'start': 1803.039, 'duration': 2.081}
{'text': "you're saying you would have said this", 'start': 1804.08, 'duration': 2.0}
{'text': 'or that instead', 'start': 1805.12, 'duration': 2.72}
{'text': 'some yeah the fouchy emails is another', 'start': 1806.08, 'duration': 3.68}
{'text': 'really good example as soon as that kid', 'start': 1807.84, 'duration': 3.439}
{'text': 'brought up like well look at this email', 'start': 1809.76, 'duration': 3.039}
{'text': "that this guy sent that felt you didn't", 'start': 1811.279, 'duration': 2.241}
{'text': 'respond to', 'start': 1812.799, 'duration': 2.561}
{'text': "like if that's all you got you're i'm", 'start': 1813.52, 'duration': 3.2}
{'text': 'sorry this is already over', 'start': 1815.36, 'duration': 4.96}
{'text': 'right um oh yeah', 'start': 1816.72, 'duration': 5.439}
{'text': "[\xa0__\xa0] what is it if you don't have the", 'start': 1820.32, 'duration': 3.44}
{'text': "facts you pound the process if you don't", 'start': 1822.159, 'duration': 2.88}
{'text': 'have the process you pound the facts or', 'start': 1823.76, 'duration': 2.24}
{'text': "you don't have either you pound the", 'start': 1825.039, 'duration': 1.52}
{'text': 'table or', 'start': 1826.0, 'duration': 4.72}
{'text': "it's something like that yeah but", 'start': 1826.559, 'duration': 4.161}
{'text': "um you know i i yeah i don't", 'start': 1831.039, 'duration': 6.0}
{'text': "correct me if i'm wrong because from", 'start': 1835.52, 'duration': 3.44}
{'text': "what you're telling me you guys dated", 'start': 1837.039, 'duration': 3.52}
{'text': 'while you were in college together right', 'start': 1838.96, 'duration': 3.36}
{'text': 'yeah and probably after college', 'start': 1840.559, 'duration': 5.041}
{'text': "um i'm i i can't", 'start': 1842.32, 'duration': 5.359}
{'text': "jeez i'm trying to think when i met my", 'start': 1845.6, 'duration': 4.079}
{'text': 'husband i met my husband', 'start': 1847.679, 'duration': 5.681}
{'text': 'in scott um', 'start': 1849.679, 'duration': 6.321}
{'text': "let's see i was teaching dare because i", 'start': 1853.36, 'duration': 4.159}
{'text': 'met scott when i was teaching deer up in', 'start': 1856.0, 'duration': 2.24}
{'text': 'oregon', 'start': 1857.519, 'duration': 4.321}
{'text': 'but we had long stopped you know', 'start': 1858.24, 'duration': 5.76}
{'text': "dating before that so you haven't talked", 'start': 1861.84, 'duration': 3.52}
{'text': 'to him for a long time', 'start': 1864.0, 'duration': 3.279}
{'text': "oh i i think i haven't talked to him in", 'start': 1865.36, 'duration': 3.6}
{'text': "a long time um i couldn't even tell you", 'start': 1867.279, 'duration': 3.361}
{'text': 'when the last time i talked to him', 'start': 1868.96, 'duration': 5.52}
{'text': "um i met scott i'm thinking in", 'start': 1870.64, 'duration': 7.6}
{'text': '92 maybe april of 92', 'start': 1874.48, 'duration': 5.6}
{'text': "it was scott being your husband yeah i'm", 'start': 1878.24, 'duration': 4.799}
{'text': 'trying to think i was teaching dare', 'start': 1880.08, 'duration': 5.439}
{'text': "let's see what year is this we'll be", 'start': 1883.039, 'duration': 3.441}
{'text': 'married', 'start': 1885.519, 'duration': 3.361}
{'text': 'i got married in 1996. i think i met', 'start': 1886.48, 'duration': 3.919}
{'text': 'scott in 92', 'start': 1888.88, 'duration': 3.039}
{'text': "prior to that i couldn't tell you how", 'start': 1890.399, 'duration': 3.841}
{'text': 'long i had talked you know talked to', 'start': 1891.919, 'duration': 5.201}
{'text': 'john prior to that but since you since', 'start': 1894.24, 'duration': 4.48}
{'text': "you met your husband scott you haven't", 'start': 1897.12, 'duration': 3.2}
{'text': 'talked to him', 'start': 1898.72, 'duration': 4.48}
{'text': 'is john the uh told me uh the murderer', 'start': 1900.32, 'duration': 4.4}
{'text': "that's your twitter", 'start': 1903.2, 'duration': 4.959}
{'text': 'we got um you know', 'start': 1904.72, 'duration': 6.4}
{'text': 'geez i i lived in i moved to see me in', 'start': 1908.159, 'duration': 4.4}
{'text': '1994', 'start': 1911.12, 'duration': 2.559}
{'text': 'because i lost my house in the', 'start': 1912.559, 'duration': 3.921}
{'text': 'earthquake oh um no she oh she actually', 'start': 1913.679, 'duration': 3.441}
{'text': 'did it', 'start': 1916.48, 'duration': 3.76}
{'text': 'i probably keep in contact with a few', 'start': 1917.12, 'duration': 4.88}
{'text': "people from the dorms we we all we've", 'start': 1920.24, 'duration': 3.52}
{'text': 'all lived on the 10th floor', 'start': 1922.0, 'duration': 5.919}
{'text': 'um and um', 'start': 1923.76, 'duration': 7.279}
{'text': 'there is oh john was the husband of the', 'start': 1927.919, 'duration': 3.921}
{'text': 'woman she killed', 'start': 1931.039, 'duration': 2.48}
{'text': 'gotcha three or four people i keep in', 'start': 1931.84, 'duration': 3.36}
{'text': "contact with there's probably like six", 'start': 1933.519, 'duration': 3.04}
{'text': 'or eight of us that were all really', 'start': 1935.2, 'duration': 2.24}
{'text': 'close', 'start': 1936.559, 'duration': 4.48}
{'text': 'and who are those people oh geez um', 'start': 1937.44, 'duration': 7.119}
{'text': 'diana basta um', 'start': 1941.039, 'duration': 5.441}
{'text': "people i still keep i haven't been in", 'start': 1944.559, 'duration': 4.081}
{'text': 'contact with her in a long time', 'start': 1946.48, 'duration': 5.76}
{'text': "um i mean what's", 'start': 1948.64, 'duration': 5.6}
{'text': "i mean what's this all about i mean let", 'start': 1952.24, 'duration': 3.12}
{'text': 'me ask you that', 'start': 1954.24, 'duration': 3.2}
{'text': 'the suspect challenges the detectives', 'start': 1955.36, 'duration': 3.199}
{'text': 'for the second time', 'start': 1957.44, 'duration': 3.28}
{'text': 'and once again the question is avoided', 'start': 1958.559, 'duration': 3.441}
{'text': 'but this time in a more', 'start': 1960.72, 'duration': 3.28}
{'text': 'confrontational manner as the topic is', 'start': 1962.0, 'duration': 4.159}
{'text': 'maintained with no reassurance afforded', 'start': 1964.0, 'duration': 3.519}
{'text': 'the detectives are ramping up the', 'start': 1966.159, 'duration': 2.88}
{'text': 'pressure in a very subtle', 'start': 1967.519, 'duration': 3.601}
{'text': 'yet highly effective manner when did the', 'start': 1969.039, 'duration': 3.12}
{'text': 'relationship between', 'start': 1971.12, 'duration': 4.48}
{'text': "you and john you know i don't", 'start': 1972.159, 'duration': 5.52}
{'text': "it was kind of she's giving the uh she's", 'start': 1975.6, 'duration': 4.48}
{'text': 'giving the demon mama', 'start': 1977.679, 'duration': 5.681}
{'text': 'exaggerated facebook like why would that', 'start': 1980.08, 'duration': 4.479}
{'text': 'matter why', 'start': 1983.36, 'duration': 3.199}
{'text': 'why would you just ask that what do you', 'start': 1984.559, 'duration': 3.761}
{'text': 'mean how did the relationship end like', 'start': 1986.559, 'duration': 3.36}
{'text': "is that relevant to anything like it's", 'start': 1988.32, 'duration': 2.8}
{'text': 'like this so', 'start': 1989.919, 'duration': 2.961}
{'text': 'or it might be that actually i guess', 'start': 1991.12, 'duration': 3.2}
{'text': "because i don't have a record of ever", 'start': 1992.88, 'duration': 2.56}
{'text': "talking to this lady or i don't have", 'start': 1994.32, 'duration': 2.0}
{'text': 'like a history', 'start': 1995.44, 'duration': 2.719}
{'text': 'of maybe she always is like hyper', 'start': 1996.32, 'duration': 4.16}
{'text': 'exaggerated that might be the case too', 'start': 1998.159, 'duration': 5.36}
{'text': "maybe i don't know maybe but it doesn't", 'start': 2000.48, 'duration': 3.76}
{'text': 'look good', 'start': 2003.519, 'duration': 2.4}
{'text': "um when i say it doesn't look good i", 'start': 2004.24, 'duration': 3.039}
{'text': "don't mean like it looks bad", 'start': 2005.919, 'duration': 2.961}
{'text': 'like physically i just mean it makes her', 'start': 2007.279, 'duration': 4.481}
{'text': 'look really guilty like', 'start': 2008.88, 'duration': 6.0}
{'text': 'i have a weird relationship i mean we', 'start': 2011.76, 'duration': 5.759}
{'text': "we dated um i can't say that he was my", 'start': 2014.88, 'duration': 3.12}
{'text': 'boyfriend', 'start': 2017.519, 'duration': 1.52}
{'text': "i don't know that he would have", 'start': 2018.0, 'duration': 3.039}
{'text': 'considered me his girlfriend', 'start': 2019.039, 'duration': 4.401}
{'text': 'um we just we dated we did things i', 'start': 2021.039, 'duration': 3.841}
{'text': 'played sports in college he played', 'start': 2023.44, 'duration': 2.8}
{'text': 'basketball', 'start': 2024.88, 'duration': 4.799}
{'text': 'his brother played basketball um', 'start': 2026.24, 'duration': 7.039}
{'text': 'we just you know it just', 'start': 2029.679, 'duration': 5.36}
{'text': "didn't work out i mean i don't know what", 'start': 2033.279, 'duration': 3.52}
{'text': 'to tell you it was like i went out with', 'start': 2035.039, 'duration': 2.64}
{'text': 'other guys', 'start': 2036.799, 'duration': 3.201}
{'text': 'um saw the guys they went on lots of', 'start': 2037.679, 'duration': 3.761}
{'text': 'vacations', 'start': 2040.0, 'duration': 4.559}
{'text': 'um you know and once you guys', 'start': 2041.44, 'duration': 4.959}
{'text': 'split were you guys still friends or', 'start': 2044.559, 'duration': 3.201}
{'text': 'kind of', 'start': 2046.399, 'duration': 5.121}
{'text': 'you know i mean friendly not friendly', 'start': 2047.76, 'duration': 5.52}
{'text': "no i don't think it was not friendly i", 'start': 2051.52, 'duration': 3.839}
{'text': 'mean we were friendly', 'start': 2053.28, 'duration': 6.399}
{'text': 'i know that we went to hawaii', 'start': 2055.359, 'duration': 8.641}
{'text': 'at one point yeah i mean i you know', 'start': 2059.679, 'duration': 7.281}
{'text': "and you were saying that um it's 2009", 'start': 2064.0, 'duration': 5.76}
{'text': 'now had you ever met his wife', 'start': 2066.96, 'duration': 4.879}
{'text': 'i may have do you know do you remember', 'start': 2069.76, 'duration': 4.48}
{'text': 'her name or anything or', 'start': 2071.839, 'duration': 4.721}
{'text': 'um', 'start': 2074.24, 'duration': 2.32}
{'text': 'for what she did for a living or where', 'start': 2079.599, 'duration': 3.201}
{'text': 'she worked or', 'start': 2081.679, 'duration': 3.92}
{'text': 'anything about her the suspect was just', 'start': 2082.8, 'duration': 4.559}
{'text': 'asked three consecutive questions', 'start': 2085.599, 'duration': 2.8}
{'text': 'relating to the victim', 'start': 2087.359, 'duration': 3.201}
{'text': 'she was supposedly in a reflective state', 'start': 2088.399, 'duration': 3.68}
{'text': 'during all three of the questions', 'start': 2090.56, 'duration': 3.359}
{'text': 'yet her facial expression completely', 'start': 2092.079, 'duration': 3.121}
{'text': 'changed for the third one', 'start': 2093.919, 'duration': 3.2}
{'text': 'this is because she was pretending to be', 'start': 2095.2, 'duration': 3.52}
{'text': 'in a state of reflection for the first', 'start': 2097.119, 'duration': 3.361}
{'text': 'two questions as she already knew the', 'start': 2098.72, 'duration': 3.359}
{'text': 'answers whereas for the third', 'start': 2100.48, 'duration': 3.68}
{'text': 'question she actually was in a state of', 'start': 2102.079, 'duration': 3.921}
{'text': 'reflection and was genuinely searching', 'start': 2104.16, 'duration': 4.16}
{'text': 'her memory for the correct response', 'start': 2106.0, 'duration': 6.079}
{'text': 'had you ever met his wife i may have', 'start': 2108.32, 'duration': 5.279}
{'text': 'do you know do you remember her name or', 'start': 2112.079, 'duration': 3.361}
{'text': 'anything or', 'start': 2113.599, 'duration': 4.24}
{'text': 'um', 'start': 2115.44, 'duration': 2.399}
{'text': 'the third question is about to be posed', 'start': 2120.96, 'duration': 3.68}
{'text': 'and her focus is about to switch from', 'start': 2122.96, 'duration': 3.76}
{'text': 'pretending to be thinking to actually', 'start': 2124.64, 'duration': 2.56}
{'text': 'thinking', 'start': 2126.72, 'duration': 2.48}
